시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],#NAME?,외부유량 [lpm],내부유량 [lpm
69.57,-0.09,7.27,7.3,0.03,0.06,0.02,0.16,881.45,29.11,0.0,1093.87,-2.22
69.58,-0.03,7.23,7.29,0.0,0.04,0.01,0.14,884.36,29.11,0.0,1093.49,-2.22
69.59,0.0,7.22,7.3,-0.01,0.02,0.02,0.12,888.7,29.11,0.0,1093.06,-2.28
69.6,-0.01,7.25,7.31,-0.01,0.01,0.06,0.12,891.35,29.11,0.0,1092.66,-2.41
69.61,-0.06,7.3,7.34,-0.01,-0.01,0.13,0.13,891.85,29.11,0.0,1092.36,-2.59
69.62,-0.12,7.35,7.36,0.0,-0.01,0.18,0.13,892.35,29.1,0.0,1092.23,-2.78
69.63,-0.16,7.38,7.38,0.02,0.0,0.21,0.12,894.93,29.1,0.0,1092.29,-2.94
69.64,-0.17,7.39,7.39,0.04,0.01,0.2,0.1,899.34,29.11,0.0,1092.49,-3.05
69.65,-0.16,7.36,7.39,0.05,0.03,0.17,0.07,903.58,29.12,0.0,1092.71,-3.09
69.66,-0.11,7.32,7.39,0.06,0.05,0.13,0.05,905.99,29.13,0.0,1092.86,-3.05
69.67,-0.06,7.26,7.38,0.07,0.07,0.1,0.04,906.66,29.13,0.0,1092.9,-2.97
69.68,-0.03,7.22,7.37,0.07,0.08,0.09,0.05,907.5,29.13,0.0,1092.81,-2.86
69.69,-0.07,7.19,7.34,0.06,0.08,0.1,0.08,910.17,29.13,0.0,1092.61,-2.74
69.7,-0.15,7.18,7.31,0.05,0.07,0.12,0.12,914.09,29.13,0.0,1092.4,-2.65
69.71,-0.23,7.19,7.29,0.04,0.06,0.13,0.16,916.89,29.13,0.0,1092.36,-2.6
69.72,-0.27,7.21,7.28,0.02,0.05,0.1,0.2,916.71,29.13,0.0,1092.61,-2.61
69.73,-0.27,7.24,7.28,0.0,0.03,0.06,0.21,913.8,29.13,0.0,1093.02,-2.67
69.74,-0.22,7.27,7.3,-0.02,0.02,0.0,0.21,909.66,29.14,0.0,1093.33,-2.76
69.75,-0.13,7.3,7.31,-0.03,0.01,-0.04,0.18,905.8,29.13,0.0,1093.32,-2.89
69.76,-0.04,7.34,7.32,-0.02,0.0,-0.07,0.13,903.15,29.13,0.0,1093.02,-3.0
69.77,0.02,7.36,7.33,-0.01,0.0,-0.07,0.08,902.1,29.12,0.0,1092.58,-3.04
69.78,0.04,7.38,7.35,0.01,0.0,-0.05,0.04,902.49,29.11,0.0,1092.17,-2.98
69.79,0.02,7.38,7.36,0.03,0.02,-0.01,0.03,903.91,29.1,0.0,1091.88,-2.87
69.8,-0.04,7.37,7.38,0.05,0.04,0.03,0.04,906.11,29.1,0.0,1091.69,-2.76
69.81,-0.13,7.32,7.39,0.07,0.06,0.07,0.07,908.89,29.1,0.0,1091.58,-2.72
69.82,-0.21,7.25,7.4,0.08,0.08,0.09,0.13,911.57,29.1,0.0,1091.5,-2.76
69.83,-0.27,7.19,7.4,0.08,0.1,0.1,0.18,913.15,29.1,0.0,1091.44,-2.83
69.84,-0.27,7.15,7.38,0.08,0.1,0.08,0.22,913.08,29.11,0.0,1091.38,-2.89
69.85,-0.23,7.13,7.35,0.07,0.09,0.05,0.24,911.29,29.11,0.0,1091.34,-2.93
69.86,-0.18,7.13,7.31,0.05,0.07,0.03,0.24,907.56,29.12,0.0,1091.37,-2.97
69.87,-0.13,7.17,7.28,0.03,0.05,0.03,0.23,901.95,29.12,0.0,1091.49,-3.06
69.88,-0.1,7.21,7.25,0.01,0.03,0.07,0.22,896.13,29.12,0.0,1091.71,-3.16
69.89,-0.11,7.26,7.23,-0.01,0.01,0.1,0.2,892.97,29.12,0.0,1092.01,-3.21
69.9,-0.14,7.29,7.24,-0.01,-0.01,0.12,0.2,894.24,29.12,0.0,1092.39,-3.16
69.91,-0.2,7.32,7.27,-0.01,-0.02,0.13,0.21,898.29,29.12,0.0,1092.77,-3.04
69.92,-0.24,7.34,7.31,0.0,-0.03,0.11,0.2,900.65,29.12,0.0,1093.03,-2.88
69.93,-0.25,7.35,7.36,0.02,-0.02,0.08,0.18,897.98,29.1,0.0,1093.12,-2.72
69.94,-0.21,7.36,7.41,0.04,0.0,0.04,0.13,891.74,29.08,0.0,1093.03,-2.6
69.95,-0.15,7.35,7.44,0.06,0.02,0.01,0.09,887.37,29.06,0.0,1092.73,-2.52
69.96,-0.08,7.34,7.43,0.08,0.05,-0.01,0.05,889.09,29.05,0.0,1092.23,-2.47
69.97,-0.01,7.31,7.41,0.09,0.08,-0.02,0.03,896.15,29.05,0.0,1091.68,-2.46
69.98,0.01,7.29,7.37,0.09,0.09,-0.02,0.03,904.26,29.05,0.0,1091.26,-2.51
69.99,-0.02,7.28,7.34,0.08,0.1,-0.01,0.06,909.61,29.05,0.0,1091.1,-2.62
70.0,-0.11,7.28,7.31,0.07,0.1,0.0,0.11,911.06,29.06,0.0,1091.13,-2.76
70.01,-0.19,7.29,7.29,0.05,0.08,0.01,0.16,909.57,29.06,0.0,1091.15,-2.89
70.02,-0.24,7.29,7.28,0.02,0.07,0.04,0.19,906.75,29.06,0.0,1090.98,-2.96
70.03,-0.26,7.29,7.28,0.0,0.04,0.07,0.21,904.09,29.05,0.0,1090.66,-2.97
70.04,-0.23,7.26,7.29,-0.02,0.02,0.08,0.2,902.65,29.05,0.0,1090.37,-2.93
70.05,-0.16,7.23,7.31,-0.02,0.0,0.06,0.19,902.81,29.05,0.0,1090.25,-2.86
70.06,-0.08,7.19,7.35,-0.02,-0.01,0.03,0.16,904.3,29.06,0.0,1090.31,-2.78
70.07,-0.01,7.17,7.38,0.0,-0.02,-0.01,0.13,906.74,29.07,0.0,1090.46,-2.71
70.08,0.03,7.17,7.42,0.02,-0.01,-0.03,0.1,909.69,29.08,0.0,1090.58,-2.69
70.09,0.03,7.19,7.44,0.04,0.0,-0.03,0.07,912.41,29.09,0.0,1090.65,-2.69
70.1,0.0,7.22,7.44,0.06,0.02,-0.03,0.05,913.9,29.09,0.0,1090.67,-2.7
70.11,-0.06,7.24,7.44,0.08,0.04,-0.05,0.05,913.64,29.09,0.0,1090.7,-2.69
70.12,-0.12,7.24,7.43,0.09,0.07,-0.07,0.08,911.32,29.09,0.0,1090.75,-2.67
70.13,-0.15,7.24,7.41,0.09,0.08,-0.07,0.11,905.84,29.09,0.0,1090.79,-2.67
70.14,-0.11,7.22,7.38,0.08,0.09,-0.03,0.15,896.75,29.08,0.0,1090.81,-2.74
70.15,-0.04,7.2,7.35,0.06,0.09,0.04,0.18,886.66,29.07,0.0,1090.8,-2.83
70.16,0.02,7.19,7.32,0.04,0.08,0.11,0.2,880.5,29.07,0.0,1090.71,-2.89
70.17,0.04,7.18,7.31,0.02,0.06,0.16,0.2,881.42,29.07,0.0,1090.56,-2.86
70.18,0.0,7.19,7.3,-0.01,0.05,0.17,0.19,887.61,29.07,0.0,1090.34,-2.75
70.19,-0.06,7.23,7.31,-0.02,0.03,0.13,0.18,893.6,29.07,0.0,1090.09,-2.63
70.2,-0.13,7.29,7.33,-0.03,0.02,0.06,0.17,894.95,29.08,0.0,1089.82,-2.55
70.21,-0.18,7.38,7.36,-0.02,0.0,-0.03,0.17,891.79,29.08,0.0,1089.56,-2.52
70.22,-0.2,7.45,7.38,-0.01,-0.01,-0.1,0.16,887.83,29.08,0.0,1089.35,-2.56
70.23,-0.17,7.49,7.4,0.0,0.0,-0.11,0.15,886.5,29.08,0.0,1089.19,-2.65
70.24,-0.11,7.51,7.42,0.03,0.01,-0.08,0.13,888.46,29.09,0.0,1089.13,-2.77
70.25,-0.05,7.51,7.43,0.04,0.03,-0.02,0.11,892.27,29.09,0.0,1089.22,-2.9
70.26,-0.02,7.51,7.43,0.06,0.06,0.03,0.1,896.2,29.09,0.0,1089.49,-3.03
70.27,-0.03,7.5,7.42,0.07,0.08,0.07,0.1,899.59,29.09,0.0,1089.84,-3.14
70.28,-0.07,7.47,7.4,0.07,0.1,0.08,0.12,903.33,29.09,0.0,1090.06,-3.17
70.29,-0.15,7.39,7.37,0.07,0.11,0.07,0.16,908.4,29.08,0.0,1090.0,-3.09
70.3,-0.24,7.28,7.33,0.06,0.1,0.05,0.2,913.83,29.08,0.0,1089.74,-2.93
70.31,-0.3,7.16,7.31,0.04,0.09,0.03,0.24,917.05,29.08,0.0,1089.5,-2.74
70.32,-0.31,7.05,7.3,0.02,0.07,0.03,0.26,916.32,29.09,0.0,1089.45,-2.55
70.33,-0.28,6.97,7.32,0.0,0.04,0.05,0.25,912.5,29.1,0.0,1089.56,-2.4
70.34,-0.22,6.93,7.33,-0.02,0.02,0.07,0.24,908.25,29.11,0.0,1089.64,-2.33
70.35,-0.15,6.95,7.35,-0.03,-0.01,0.06,0.21,905.77,29.1,0.0,1089.52,-2.34
70.36,-0.08,7.0,7.35,-0.03,-0.03,0.04,0.17,905.62,29.09,0.0,1089.21,-2.41
70.37,-0.04,7.08,7.35,-0.01,-0.03,0.01,0.13,907.15,29.08,0.0,1088.92,-2.52
70.38,-0.05,7.2,7.35,0.0,-0.03,-0.03,0.09,909.35,29.07,0.0,1088.79,-2.67
70.39,-0.08,7.33,7.36,0.02,-0.02,-0.05,0.06,910.59,29.07,0.0,1088.83,-2.81
70.4,-0.13,7.44,7.37,0.04,0.0,-0.06,0.03,908.2,29.07,0.0,1088.88,-2.91
70.41,-0.17,7.51,7.38,0.06,0.03,-0.05,0.02,900.75,29.07,0.0,1088.81,-2.98
70.42,-0.19,7.53,7.37,0.08,0.06,-0.02,0.01,890.59,29.07,0.0,1088.6,-3.0
70.43,-0.17,7.49,7.36,0.09,0.08,0.03,0.03,882.62,29.08,0.0,1088.3,-2.94
70.44,-0.11,7.39,7.33,0.08,0.09,0.11,0.08,880.3,29.09,0.0,1087.97,-2.81
70.45,-0.03,7.26,7.3,0.07,0.08,0.19,0.14,883.12,29.09,0.0,1087.69,-2.64
70.46,0.03,7.16,7.27,0.06,0.07,0.24,0.19,887.77,29.1,0.0,1087.6,-2.5
70.47,0.02,7.15,7.27,0.03,0.06,0.23,0.24,891.12,29.1,0.0,1087.74,-2.43
70.48,-0.03,7.21,7.28,0.01,0.03,0.18,0.25,892.49,29.1,0.0,1088.05,-2.45
70.49,-0.1,7.3,7.29,-0.01,0.02,0.1,0.25,893.68,29.1,0.0,1088.41,-2.53
70.5,-0.16,7.39,7.31,-0.02,0.0,0.02,0.22,896.5,29.1,0.0,1088.71,-2.66
70.51,-0.19,7.46,7.33,-0.02,-0.01,-0.04,0.18,900.14,29.09,0.0,1088.9,-2.79
70.52,-0.18,7.5,7.35,-0.01,-0.02,-0.06,0.14,901.17,29.09,0.0,1088.93,-2.9
70.53,-0.12,7.54,7.36,0.01,-0.02,-0.02,0.12,897.11,29.09,0.0,1088.8,-2.96
70.54,-0.04,7.56,7.37,0.03,-0.01,0.06,0.11,889.91,29.08,0.0,1088.56,-2.97
70.55,0.01,7.57,7.38,0.05,0.01,0.12,0.12,885.19,29.08,0.0,1088.24,-2.91
70.56,0.0,7.53,7.37,0.06,0.03,0.14,0.14,887.13,29.07,0.0,1087.89,-2.79
70.57,-0.07,7.47,7.35,0.07,0.05,0.12,0.17,894.73,29.08,0.0,1087.54,-2.64
70.58,-0.15,7.38,7.34,0.08,0.06,0.09,0.2,903.45,29.08,0.0,1087.25,-2.51
70.59,-0.23,7.28,7.33,0.08,0.07,0.08,0.22,909.29,29.09,0.0,1087.04,-2.45
70.6,-0.28,7.19,7.32,0.07,0.07,0.09,0.24,911.05,29.09,0.0,1086.89,-2.46
70.61,-0.28,7.15,7.31,0.05,0.06,0.09,0.25,909.7,29.1,0.0,1086.67,-2.55
70.62,-0.23,7.17,7.31,0.03,0.05,0.07,0.23,906.92,29.1,0.0,1086.32,-2.72
70.63,-0.16,7.25,7.3,0.01,0.04,0.02,0.21,904.24,29.09,0.0,1085.91,-2.91
70.64,-0.09,7.33,7.29,-0.01,0.03,-0.04,0.18,902.77,29.09,0.0,1085.65,-3.06
70.65,-0.05,7.38,7.3,-0.01,0.02,-0.08,0.17,902.93,29.09,0.0,1085.68,-3.14
70.66,-0.05,7.4,7.31,-0.01,0.01,-0.08,0.16,904.45,29.09,0.0,1085.95,-3.15
70.67,-0.07,7.39,7.33,0.0,0.0,-0.05,0.15,906.91,29.1,0.0,1086.25,-3.1
70.68,-0.1,7.36,7.36,0.02,-0.01,0.03,0.15,909.88,29.1,0.0,1086.42,-3.01
70.69,-0.13,7.33,7.39,0.04,0.0,0.12,0.15,912.57,29.11,0.0,1086.41,-2.92
70.7,-0.15,7.31,7.41,0.06,0.01,0.19,0.15,914.02,29.11,0.0,1086.26,-2.81
70.71,-0.14,7.31,7.41,0.07,0.02,0.21,0.15,913.71,29.11,0.0,1086.04,-2.67
70.72,-0.11,7.32,7.4,0.09,0.04,0.19,0.16,911.35,29.11,0.0,1085.81,-2.54
70.73,-0.09,7.33,7.37,0.09,0.06,0.14,0.17,905.82,29.1,0.0,1085.61,-2.48
70.74,-0.09,7.34,7.34,0.08,0.07,0.11,0.18,896.7,29.1,0.0,1085.46,-2.52
70.75,-0.12,7.34,7.32,0.06,0.07,0.08,0.18,886.59,29.1,0.0,1085.32,-2.66
70.76,-0.15,7.34,7.3,0.04,0.07,0.08,0.19,880.41,29.09,0.0,1085.12,-2.85
70.77,-0.2,7.34,7.28,0.02,0.06,0.08,0.2,881.3,29.09,0.0,1084.8,-3.04
70.78,-0.24,7.35,7.26,-0.01,0.05,0.09,0.21,887.45,29.08,0.0,1084.39,-3.2
70.79,-0.25,7.36,7.27,-0.03,0.03,0.09,0.22,893.39,29.08,0.0,1084.0,-3.29
70.8,-0.22,7.38,7.3,-0.03,0.01,0.09,0.2,894.7,29.09,0.0,1083.69,-3.29
70.81,-0.17,7.39,7.34,-0.03,-0.01,0.09,0.18,891.51,29.09,0.0,1083.52,-3.22
70.82,-0.11,7.39,7.38,-0.01,-0.01,0.07,0.13,887.52,29.1,0.0,1083.57,-3.12
70.83,-0.04,7.39,7.41,0.01,-0.02,0.04,0.09,886.21,29.11,0.0,1083.86,-3.02
70.84,0.01,7.37,7.42,0.03,-0.01,0.0,0.04,888.2,29.11,0.0,1084.28,-2.93
70.85,0.03,7.36,7.43,0.05,0.01,-0.03,0.02,892.05,29.11,0.0,1084.7,-2.87
70.86,0.0,7.36,7.43,0.07,0.03,-0.05,0.03,896.03,29.1,0.0,1085.0,-2.83
70.87,-0.06,7.35,7.44,0.08,0.06,-0.05,0.07,899.46,29.08,0.0,1085.13,-2.81
70.88,-0.13,7.34,7.44,0.08,0.09,-0.03,0.12,903.24,29.07,0.0,1085.08,-2.84
70.89,-0.2,7.31,7.42,0.08,0.1,-0.01,0.16,908.35,29.06,0.0,1084.87,-2.93
70.9,-0.24,7.27,7.39,0.06,0.1,0.03,0.19,914.01,29.05,0.0,1084.63,-3.03
70.91,-0.24,7.23,7.36,0.04,0.09,0.06,0.21,918.17,29.05,0.0,1084.52,-3.07
70.92,-0.19,7.21,7.33,0.01,0.08,0.08,0.21,919.39,29.06,0.0,1084.65,-3.03
70.93,-0.1,7.2,7.31,-0.02,0.06,0.1,0.21,918.06,29.07,0.0,1084.96,-2.9
70.94,-0.01,7.2,7.31,-0.04,0.04,0.09,0.2,915.85,29.07,0.0,1085.18,-2.75
70.95,0.06,7.2,7.31,-0.05,0.02,0.06,0.18,914.29,29.07,0.0,1085.16,-2.63
70.96,0.09,7.2,7.31,-0.05,0.0,0.0,0.16,913.84,29.07,0.0,1084.91,-2.55
70.97,0.07,7.22,7.33,-0.03,0.0,-0.04,0.15,914.06,29.06,0.0,1084.62,-2.51
70.98,0.01,7.26,7.36,-0.01,0.0,-0.06,0.13,914.32,29.06,0.0,1084.47,-2.5
70.99,-0.08,7.31,7.39,0.02,0.01,-0.06,0.13,913.51,29.05,0.0,1084.48,-2.52
71.0,-0.15,7.36,7.42,0.04,0.03,-0.02,0.12,909.44,29.05,0.0,1084.63,-2.6
71.01,-0.17,7.41,7.42,0.06,0.05,0.04,0.12,900.92,29.05,0.0,1084.84,-2.77
71.02,-0.14,7.44,7.41,0.07,0.06,0.11,0.11,890.28,29.06,0.0,1085.02,-2.98
71.03,-0.09,7.43,7.38,0.07,0.07,0.17,0.11,882.27,29.06,0.0,1085.02,-3.14
71.04,-0.03,7.39,7.35,0.07,0.08,0.21,0.12,880.13,29.07,0.0,1084.77,-3.18
71.05,0.02,7.33,7.32,0.07,0.08,0.21,0.14,882.87,29.06,0.0,1084.37,-3.1
71.06,0.03,7.28,7.3,0.05,0.07,0.19,0.17,886.17,29.06,0.0,1083.99,-2.96
71.07,-0.01,7.25,7.29,0.03,0.05,0.15,0.19,886.34,29.07,0.0,1083.78,-2.78
71.08,-0.09,7.25,7.29,0.01,0.04,0.1,0.2,883.47,29.08,0.0,1083.76,-2.63
71.09,-0.15,7.28,7.29,-0.01,0.02,0.07,0.2,880.86,29.08,0.0,1083.9,-2.52
71.1,-0.18,7.32,7.3,-0.02,0.01,0.05,0.18,881.46,29.08,0.0,1084.15,-2.47
71.11,-0.16,7.36,7.3,-0.01,0.0,0.04,0.15,885.42,29.08,0.0,1084.39,-2.47
71.12,-0.11,7.4,7.32,0.0,-0.01,0.05,0.12,891.17,29.08,0.0,1084.5,-2.53
71.13,-0.05,7.42,7.35,0.01,-0.01,0.05,0.09,896.92,29.07,0.0,1084.38,-2.63
71.14,-0.01,7.43,7.38,0.03,0.0,0.05,0.08,901.83,29.07,0.0,1084.1,-2.76
71.15,-0.01,7.42,7.41,0.05,0.01,0.04,0.09,906.43,29.06,0.0,1083.79,-2.88
71.16,-0.07,7.39,7.41,0.06,0.04,0.03,0.1,911.51,29.06,0.0,1083.55,-2.97
71.17,-0.17,7.34,7.4,0.07,0.06,0.01,0.12,916.31,29.06,0.0,1083.42,-3.02
71.18,-0.27,7.29,7.37,0.08,0.08,0.0,0.15,918.61,29.06,0.0,1083.4,-2.99
71.19,-0.33,7.24,7.34,0.07,0.08,0.01,0.19,916.99,29.07,0.0,1083.45,-2.88
71.2,-0.34,7.19,7.32,0.06,0.08,0.02,0.23,912.44,29.08,0.0,1083.5,-2.72
71.21,-0.3,7.14,7.31,0.04,0.07,0.03,0.25,907.47,29.08,0.0,1083.42,-2.56
71.22,-0.21,7.1,7.3,0.02,0.05,0.03,0.25,904.14,29.08,0.0,1083.15,-2.44
71.23,-0.11,7.06,7.31,-0.01,0.04,0.02,0.23,903.18,29.08,0.0,1082.77,-2.38
71.24,-0.03,7.05,7.31,-0.03,0.03,0.01,0.2,904.46,29.08,0.0,1082.49,-2.39
71.25,0.01,7.09,7.32,-0.03,0.01,0.0,0.17,907.35,29.08,0.0,1082.46,-2.46
71.26,0.0,7.16,7.33,-0.03,0.0,0.01,0.15,909.95,29.08,0.0,1082.66,-2.57
71.27,-0.03,7.25,7.35,-0.01,-0.01,0.01,0.14,908.98,29.08,0.0,1082.96,-2.74
71.28,-0.08,7.34,7.38,0.0,-0.01,0.0,0.14,902.51,29.08,0.0,1083.24,-2.94
71.29,-0.13,7.41,7.42,0.02,0.0,-0.01,0.14,892.74,29.07,0.0,1083.39,-3.14
71.3,-0.14,7.44,7.44,0.04,0.01,-0.02,0.14,884.64,29.07,0.0,1083.31,-3.24
71.31,-0.11,7.44,7.43,0.05,0.03,0.0,0.15,881.85,29.07,0.0,1082.94,-3.19
71.32,-0.04,7.4,7.41,0.07,0.05,0.03,0.14,884.05,29.06,0.0,1082.4,-3.01
71.33,0.0,7.37,7.38,0.07,0.07,0.06,0.14,888.0,29.07,0.0,1081.87,-2.8
71.34,0.01,7.35,7.36,0.07,0.07,0.05,0.14,890.59,29.07,0.0,1081.47,-2.62
71.35,-0.04,7.34,7.34,0.05,0.08,0.02,0.14,891.28,29.08,0.0,1081.25,-2.52
71.36,-0.11,7.35,7.33,0.04,0.07,0.01,0.15,892.06,29.08,0.0,1081.19,-2.5
71.37,-0.2,7.34,7.31,0.01,0.06,0.03,0.16,894.87,29.08,0.0,1081.22,-2.54
71.38,-0.27,7.33,7.28,-0.01,0.05,0.08,0.17,898.86,29.08,0.0,1081.29,-2.63
71.39,-0.29,7.34,7.26,-0.02,0.04,0.13,0.17,900.62,29.07,0.0,1081.27,-2.74
71.4,-0.25,7.38,7.27,-0.03,0.02,0.14,0.17,897.59,29.07,0.0,1081.12,-2.85
71.41,-0.15,7.44,7.29,-0.02,0.01,0.12,0.16,891.48,29.07,0.0,1080.9,-2.95
71.42,-0.06,7.48,7.32,-0.01,0.0,0.07,0.14,887.52,29.08,0.0,1080.78,-3.03
71.43,0.01,7.47,7.35,0.01,0.0,0.02,0.12,889.69,29.08,0.0,1080.88,-3.07
71.44,0.03,7.43,7.37,0.03,0.01,-0.02,0.08,897.03,29.08,0.0,1081.16,-3.06
71.45,0.01,7.36,7.38,0.05,0.02,-0.05,0.06,905.19,29.08,0.0,1081.45,-3.0
71.46,-0.06,7.3,7.38,0.07,0.04,-0.06,0.04,910.37,29.08,0.0,1081.61,-2.86
71.47,-0.15,7.26,7.39,0.08,0.06,-0.06,0.04,911.51,29.08,0.0,1081.6,-2.69
71.48,-0.22,7.24,7.39,0.08,0.08,-0.05,0.05,909.66,29.07,0.0,1081.45,-2.56
71.49,-0.24,7.23,7.38,0.07,0.08,-0.03,0.08,906.49,29.07,0.0,1081.22,-2.51
71.5,-0.21,7.23,7.37,0.06,0.08,-0.01,0.1,903.52,29.07,0.0,1080.98,-2.55
71.51,-0.16,7.22,7.36,0.03,0.07,-0.01,0.14,901.79,29.07,0.0,1080.82,-2.63
71.52,-0.09,7.2,7.34,0.01,0.05,-0.02,0.17,901.67,29.07,0.0,1080.78,-2.71
71.53,-0.04,7.18,7.33,-0.01,0.03,-0.05,0.19,903.01,29.07,0.0,1080.83,-2.77
71.54,-0.02,7.18,7.32,-0.02,0.01,-0.08,0.2,905.74,29.07,0.0,1080.82,-2.81
71.55,-0.04,7.22,7.32,-0.02,0.0,-0.09,0.18,909.65,29.08,0.0,1080.69,-2.8
71.56,-0.08,7.28,7.32,-0.01,-0.01,-0.1,0.14,913.69,29.08,0.0,1080.45,-2.78
71.57,-0.13,7.34,7.33,0.0,-0.01,-0.08,0.11,916.31,29.09,0.0,1080.17,-2.74
71.58,-0.16,7.38,7.34,0.02,-0.01,-0.05,0.08,916.58,29.1,0.0,1079.94,-2.68
71.59,-0.17,7.4,7.37,0.03,0.01,0.0,0.07,914.15,29.1,0.0,1079.81,-2.62
71.6,-0.15,7.41,7.39,0.05,0.03,0.05,0.07,908.13,29.1,0.0,1079.79,-2.6
71.61,-0.11,7.41,7.41,0.07,0.05,0.11,0.08,898.32,29.1,0.0,1079.87,-2.61
71.62,-0.06,7.41,7.42,0.08,0.07,0.17,0.09,887.56,29.09,0.0,1080.01,-2.66
71.63,-0.03,7.39,7.41,0.09,0.08,0.2,0.11,880.89,29.08,0.0,1080.1,-2.72
71.64,-0.06,7.35,7.39,0.08,0.09,0.21,0.14,881.5,29.06,0.0,1080.1,-2.78
71.65,-0.12,7.29,7.36,0.07,0.09,0.19,0.16,887.47,29.05,0.0,1079.98,-2.82
71.66,-0.19,7.25,7.33,0.06,0.08,0.17,0.18,893.11,29.04,0.0,1079.75,-2.85
71.67,-0.23,7.26,7.31,0.03,0.06,0.15,0.2,893.86,29.04,0.0,1079.42,-2.86
71.68,-0.24,7.3,7.31,0.0,0.04,0.14,0.21,889.94,29.04,0.0,1079.07,-2.85
71.69,-0.2,7.34,7.31,-0.02,0.02,0.12,0.21,885.4,29.05,0.0,1078.77,-2.82
71.7,-0.11,7.36,7.31,-0.02,0.0,0.08,0.21,883.93,29.05,0.0,1078.58,-2.78
71.71,-0.01,7.36,7.31,-0.02,-0.02,0.02,0.2,886.15,29.05,0.0,1078.5,-2.72
71.72,0.07,7.34,7.31,0.0,-0.02,-0.03,0.18,890.55,29.05,0.0,1078.49,-2.65
71.73,0.09,7.31,7.34,0.02,-0.02,-0.06,0.16,895.22,29.05,0.0,1078.5,-2.59
71.74,0.04,7.3,7.38,0.04,-0.01,-0.07,0.13,899.33,29.04,0.0,1078.5,-2.55
71.75,-0.04,7.3,7.41,0.05,0.0,-0.05,0.1,903.64,29.04,0.0,1078.4,-2.56
71.76,-0.13,7.32,7.43,0.07,0.02,-0.02,0.08,909.05,29.04,0.0,1078.18,-2.62
71.77,-0.22,7.35,7.43,0.08,0.04,0.02,0.06,914.61,29.04,0.0,1077.88,-2.73
71.78,-0.26,7.35,7.42,0.09,0.06,0.05,0.06,917.78,29.05,0.0,1077.58,-2.85
71.79,-0.24,7.34,7.39,0.09,0.07,0.07,0.07,916.85,29.06,0.0,1077.31,-2.96
71.8,-0.17,7.29,7.36,0.07,0.08,0.06,0.09,912.71,29.06,0.0,1077.13,-3.04
71.81,-0.1,7.25,7.34,0.05,0.08,0.05,0.12,907.89,29.07,0.0,1077.01,-3.05
71.82,-0.04,7.23,7.32,0.03,0.06,0.06,0.16,904.54,29.07,0.0,1076.94,-3.0
71.83,-0.01,7.22,7.31,0.01,0.04,0.08,0.19,903.42,29.07,0.0,1076.92,-2.9
71.84,-0.01,7.24,7.31,-0.01,0.03,0.09,0.21,904.28,29.06,0.0,1076.98,-2.76
71.85,-0.04,7.29,7.31,-0.01,0.01,0.09,0.2,906.37,29.06,0.0,1077.14,-2.6
71.86,-0.08,7.35,7.32,-0.01,0.0,0.06,0.18,908.05,29.05,0.0,1077.36,-2.46
71.87,-0.11,7.4,7.34,0.0,0.0,0.02,0.16,906.48,29.04,0.0,1077.58,-2.39
71.88,-0.12,7.45,7.38,0.02,0.0,-0.03,0.13,900.05,29.04,0.0,1077.72,-2.44
71.89,-0.12,7.49,7.42,0.04,0.01,-0.08,0.12,890.86,29.03,0.0,1077.77,-2.57
71.9,-0.09,7.49,7.44,0.06,0.02,-0.11,0.1,883.6,29.03,0.0,1077.71,-2.73
71.91,-0.06,7.45,7.43,0.07,0.04,-0.12,0.09,881.63,29.03,0.0,1077.53,-2.89
71.92,-0.04,7.38,7.39,0.08,0.06,-0.11,0.07,884.44,29.03,0.0,1077.31,-3.0
71.93,-0.04,7.32,7.35,0.09,0.07,-0.08,0.06,888.69,29.04,0.0,1077.12,-3.07
71.94,-0.08,7.28,7.33,0.08,0.08,-0.04,0.06,891.3,29.04,0.0,1077.0,-3.11
71.95,-0.15,7.28,7.33,0.07,0.08,0.01,0.08,891.82,29.05,0.0,1077.0,-3.11
71.96,-0.21,7.28,7.33,0.06,0.08,0.06,0.1,892.36,29.05,0.0,1077.09,-3.08
71.97,-0.24,7.3,7.32,0.03,0.07,0.09,0.12,894.96,29.05,0.0,1077.29,-3.0
71.98,-0.24,7.3,7.31,0.01,0.05,0.11,0.13,899.34,29.05,0.0,1077.51,-2.9
71.99,-0.2,7.31,7.29,-0.01,0.04,0.1,0.15,903.53,29.05,0.0,1077.66,-2.77
72.0,-0.12,7.3,7.3,-0.02,0.01,0.08,0.17,905.84,29.04,0.0,1077.68,-2.63
72.01,-0.05,7.3,7.32,-0.02,-0.01,0.05,0.19,906.42,29.04,0.0,1077.6,-2.51
72.02,-0.01,7.32,7.34,-0.01,-0.02,0.03,0.19,907.26,29.03,0.0,1077.55,-2.47
72.03,-0.03,7.36,7.36,0.01,-0.02,0.02,0.18,910.08,29.04,0.0,1077.63,-2.53
72.04,-0.11,7.42,7.38,0.02,-0.01,0.02,0.15,914.25,29.04,0.0,1077.81,-2.67
72.05,-0.2,7.47,7.39,0.04,0.0,0.02,0.13,917.23,29.05,0.0,1077.96,-2.82
